id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
nort3200,otom1299,mixt1427,Northern Baja Mixtec,False,family,safe,,,,,,0,4,0,
nort3201,otom1299,otom1300,Northwestern Otomi,False,family,safe,,,,,,0,2,0,
nort3202,utoa1244,west2814,North Guerrero Nahuatl,False,family,safe,,,,,,0,2,0,
nort3203,atla1278,east2731,Northeast Savanna Bantu,False,family,safe,,,,,,76,132,178,
nort3204,atla1278,guan1278,North Guang,False,family,safe,,,,,,8,15,10,
nort3205,aust1307,nort3195,Northern Vanuatu,False,family,safe,,,,,,15,49,27,
nort3206,aust1307,west2818,North New Guinea linkage,False,family,safe,,,,,,53,105,71,
nort3207,aust1307,nort3196,Northern Malagasic,False,family,safe,,,,,,1,3,2,
nort3208,indo1319,shif1234,Northwestern Shifted Romance,False,family,safe,,,,,,13,31,105,
nort3209,atla1278,nort3203,Northeast Coastal Bantu,False,family,safe,,,,,,21,33,44,
nort3210,atla1278,josa1234,Northern Jos,False,family,safe,,,,,,7,15,12,
nort3211,aust1307,newc1243,Northern New Caledonian,False,family,safe,,,,,,2,12,2,
nort3212,aust1307,nort3281,Northeast Central Malagasic,False,family,safe,,,,,,1,3,5,
nort3213,atla1278,tsog1242,Northern Okani,False,family,safe,,,,,,0,3,0,
nort3214,atla1278,cent2274,Northern Central Kenya Bantu,False,family,safe,,,,,,0,3,10,
nort3215,atla1278,nort3210,North-Central Jos,False,family,safe,,,,,,3,8,5,
nort3216,aust1307,lama1293,North Lembata-Adonara,False,family,safe,,,,,,0,2,12,
nort3217,aust1307,espi1234,North-West Santo,False,family,safe,,,,,,0,6,0,
nort3218,aust1307,tann1242,Northern Tanna linkage,False,family,safe,,,,,,1,3,9,
nort3219,aust1307,chru1238,Northern Cham,False,family,safe,,,,,,0,2,0,
nort3220,atla1278,west2841,North Nyanza,False,family,safe,,,,,,1,6,7,
nort3221,aust1307,amal1243,Northwest Seram,False,family,safe,,,,,,1,6,9,
nort3222,aust1307,efat1236,North Efatic,False,family,safe,,,,,,0,2,6,
nort3223,aust1307,mala1539,Northern Malakula,False,family,safe,,,,,,2,4,0,
nort3225,aust1307,stge1234,Northwest Solomonic,False,family,safe,,,,,,25,38,47,
nort3226,aust1307,kali1311,Northern Kalinga,False,family,safe,,,,,,1,3,3,
nort3227,atla1278,nyan1318,North Mara,False,family,safe,,,,,,0,4,7,
nort3228,atla1278,ruta1242,North Rutara,False,family,safe,,,,,,3,7,8,
nort3229,atla1278,sisa1248,Northwestern Sisaala,False,family,safe,,,,,,0,2,0,
nort3230,aust1307,nort3223,North Coast Malakula,False,family,safe,,,,,,1,3,0,
nort3231,aust1307,nort3226,Northwest Kalinga,False,family,safe,,,,,,0,2,3,
nort3232,atla1278,miji1238,Northern Mijikenda,False,family,safe,,,,,,0,3,7,
nort3233,atla1278,soth1252,Northern Sotho,False,family,safe,,,,,,1,3,14,
nort3234,atla1278,nucl1748,Northwest Oti-Volta,False,family,safe,,,,,,9,11,24,
nort3235,aust1307,nort3246,Carolinean Outlier Polynesian,False,family,safe,,,,,,0,2,0,
nort3236,aust1307,ambo1254,Northeast Ambon,False,family,safe,,,,,,0,2,9,
nort3237,atla1278,daga1276,North-West Dagaric,False,family,safe,,,,,,1,3,5,
nort3238,aust1307,mala1545,Northern Luzon,False,family,safe,,,,,,33,51,68,
nort3239,nilo1247,kale1246,Northern Kalenjin,False,family,safe,,,,,,0,2,4,
nort3240,aust1307,cent2296,North Central Cordilleran,False,family,safe,,,,,,16,22,35,
nort3241,afro1255,cent2217,North-Eastern Neo-Aramaic,False,family,safe,,,,,,4,10,72,
nort3242,afro1255,nort3241,Northwestern Jewish Neo-Aramaic,False,family,safe,,,,,,0,2,12,
nort3243,indo1319,indo1327,Northern Indo-Portuguesic,False,family,safe,,,,,,0,2,0,
nort3244,hmon1336,huam1250,Northern Hmong,False,language,safe,24.041944,104.191944,,,,0,0,0,CN
nort3245,khoe1240,khoe1242,North Khoekhoe,False,family,safe,,,,,,0,2,9,
nort3246,aust1307,nucl1485,Northern Outlier Polynesian-East Polynesian,False,family,safe,,,,,,10,20,33,
nort3247,atla1278,bain1264,Northeast Bainounk,False,language,safe,,,,,,0,0,0,NG
nort3248,afro1255,atla1275,Northwestern Moroccan Berber,False,family,safe,,,,,,0,2,0,
nort3249,book1242,book1242,Northern Zhuang,True,language,safe,,,ccx,,,0,0,0,
nort3250,book1242,book1242,North Korowai,True,language,safe,,,krg,,,0,0,0,
nort3251,book1242,book1242,Northern Nambikuára,True,language,safe,,,mbg,,,0,0,0,
nort3252,miwo1274,cost1250,Northern Costanoan,False,family,safe,,,,,,0,2,5,
nort3253,aust1307,mala1545,North Borneo Malayo-Polynesian,False,family,safe,,,,,,53,95,183,
nort3254,atla1278,senu1239,North Senufo,False,family,safe,,,,,,1,4,9,
nort3255,japo1237,ryuk1243,Northern Ryukyuan,False,family,safe,,,,,,5,8,11,
nort3256,pama1250,comp1236,Northeastern Pama,False,family,safe,,,,,,2,5,0,
nort3257,atla1278,njil1234,Northern Njila,False,family,safe,,,,,,5,10,8,
nort3258,drav1251,gond1265,Northwest Gondi,False,family,safe,,,gon,,,0,2,15,IN
nort3259,atla1278,samb1323,Northern Samba Duru,False,family,safe,,,,,,3,7,16,
nort3260,atla1278,vere1250,Northern Alantika Vere,False,language,safe,,,,,,0,0,0,NG
nort3261,aust1307,peri1262,Northwestern Malakula,False,family,safe,,,,,,0,3,1,
nort3262,aust1307,tidu1239,Northern Tidung,False,language,definitely endangered,,,ntd,,,0,0,2,MY
nort3263,indo1319,nuri1243,Northern Nuristani,False,family,safe,,,,,,1,3,8,
nort3264,ural1272,west2866,Northern Khanty,False,family,safe,,,,,,0,2,4,
nort3265,toto1251,cent1397,Northern Totonacan,False,family,safe,,,,,,0,3,1,
nort3266,indo1319,nort3160,North Scandinavian,False,family,safe,,,,,,3,6,11,
nort3267,atla1278,kiko1234,Northern Kikongo,False,family,safe,,,,,,1,6,4,
nort3268,sino1245,ping1245,Northern Pinghua,False,language,safe,25.218,110.045,,,,0,0,2,CN
nort3269,indo1319,anci1242,Northwestern Ancient Greek,False,dialect,safe,,,,,,0,0,0,
nort3270,aust1305,kata1264,Northern Katang,False,language,safe,16.18229,106.4588,ncq,,,0,0,0,LA
nort3271,ural1272,mans1269,North-Central Mansi,False,family,safe,,,,,,0,2,4,
nort3272,afro1255,east2652,Northern Oromo,False,dialect,safe,,,,,,0,0,2,
nort3273,sino1245,taih1244,Northern Zhejiang,False,dialect,safe,,,,,,0,0,4,
nort3274,sino1245,taih1244,Northwestern Wu,False,dialect,safe,,,,,,0,0,2,
nort3276,grea1241,grea1241,North Andamanese-Akakede,False,family,safe,,,,,,3,5,1,
nort3277,nilo1247,geme1247,North-Central Datooga,False,family,safe,,,,,,0,3,6,
nort3278,pama1250,guda1246,Northeast Paman,False,family,safe,,,,,,2,4,0,
nort3279,drav1251,irul1243,North-South Irula,False,dialect,safe,,,,,,0,0,4,
nort3280,nakh1245,darg1241,North Dargwa,False,dialect,safe,,,,,,0,0,9,
nort3281,aust1307,cent2271,Northern Central Malagasic,False,family,safe,,,,,,2,4,7,
nort3282,ural1272,neva1234,North Finnic,False,family,safe,,,,,,3,8,22,
nort3283,sino1245,mand1415,Northeastern Mandarin,False,dialect,safe,,,,,,0,0,2,
nort3284,aust1307,nort2833,North Malaita,False,family,safe,,,,,,0,5,3,
nort3285,ural1272,seto1244,Northern Seto,False,dialect,safe,,,,,,0,0,0,
nort3286,sino1245,sino1246,Northern Tangkhul Naga,False,language,safe,,,,,,0,0,0,CN
nort3287,sino1245,sino1246,North-Central Tangkhul Naga,False,language,safe,,,,,,0,0,0,IN
nort3288,sino1245,sing1264,Northwestern Jinghpaw,False,dialect,safe,,,,,,0,0,2,
nort3289,sino1245,sing1264,Northeastern Jinghpaw,False,dialect,safe,,,,,,0,0,2,
nort3290,algi1248,algo1255,Northern Algonquin,False,dialect,safe,,,,,,0,0,0,
nort3291,sino1245,east2810,Northeastern Olekha,False,dialect,safe,,,,,,0,0,0,
norw1255,sign1238,norw1261,Norwegian Sign Language,False,language,definitely endangered,60.7733,10.242,nsl,,,0,0,3,NO
norw1258,indo1319,west2805,Norwegian,False,language,safe,59.92,10.71,nor,,,0,0,2,FI NO RU SE
norw1259,indo1319,norw1258,Norwegian Bokmål,False,dialect,safe,61.112,8.886,nob,,,0,0,0,NO
norw1260,mixe1287,mixe1287,Norwegian-Romani,False,family,safe,,,,,,0,1,0,
norw1261,sign1238,lsfi1234,Norwegian Sign,False,family,safe,,,,,,0,2,3,
norw1262,indo1319,norw1258,Norwegian Nynorsk,False,dialect,safe,,,nno,,,0,0,0,
noto1238,ural1272,skol1241,Notozer,False,dialect,safe,,,,,,0,0,0,
noto1243,japo1237,hoku1242,Noto,False,dialect,safe,,,,,,0,0,0,
notr1240,atla1278,west2461,Notre,False,language,vulnerable,10.7025,1.27435,bly,,,0,0,0,BJ
nots1237,aust1307,taba1270,Notsi,False,language,safe,-3.0557,151.661,ncf,,,0,0,0,PG
nott1246,iroq1247,tusc1256,Nottoway,False,language,extinct,36.72,-77.115,ntw,,,0,0,0,US
nouc1234,indo1319,glob1239,Nouchi,False,language,safe,5.317,-4.033,,,,0,0,0,CI
noum1238,atla1278,tief1244,Noumoudara-Koumoudara,False,dialect,safe,,,,,,0,0,0,
noun1238,mand1469,mark1256,Nouna,False,dialect,safe,,,,,,0,0,0,
nova1239,indo1319,lomb1257,Novarese Lombard,False,dialect,safe,,,,,,0,0,0,
novg1240,ural1272,kare1335,Novgorod,False,dialect,safe,,,,,,0,0,0,
novi1234,arti1236,arti1236,Novial,False,language,safe,,,nov,,,0,0,0,
nowa1237,aust1307,sout2869,Nowai,False,dialect,safe,,,,,,0,0,0,
noyy1238,atla1278,uncl1505,Noy,False,language,severely endangered,9.42495,17.9136,noy,,,0,0,0,TD
nrum1234,aust1307,dumb1241,Nrumee,False,dialect,safe,,,,,,0,0,0,
nsaa1238,atla1278,nucl1417,Nsa,False,dialect,safe,,,,,,0,0,0,
nsad1238,atla1278,boky1238,Nsadop,False,dialect,safe,,,,,,0,0,0,
nsar1238,atla1278,nsar1239,Nsari,False,language,safe,6.63008,10.5993,asj,,,0,0,0,CM
nsar1239,atla1278,east2730,Nsari-Nooni-Ncane,False,family,safe,,,,,,2,4,2,
nsel1238,atla1278,nden1250,Nsele,False,dialect,safe,,,,,,0,0,0,
nsen1242,atla1278,sabi1248,Nsenga,False,language,safe,-15.3946,31.3544,nse,,,0,0,2,MZ ZM ZW
nshi1235,unat1236,atla1280,Nshi,False,language,safe,7.22,10.58,nsc,,,0,0,0,NG
nsih1238,atla1278,tumu1242,Nsihaa,False,dialect,safe,,,,,,0,0,0,
nsim1238,atla1278,mwan1247,Nsimbwa,False,dialect,safe,,,,,,0,0,0,
nsit1238,atla1278,ibib1240,Nsit,False,dialect,safe,,,,,,0,0,0,
nson1238,atla1278,mbun1247,Nsongo,False,language,safe,-10.5166,16.7348,nsx,,,0,0,0,AO
nson1239,atla1278,kwil1237,Nsong-Mpiin-Ngong,False,family,safe,,,,,,0,2,0,
nsuk1238,atla1278,nucl1417,Nsuka,False,dialect,safe,,,,,,0,0,0,
ntaa1241,atla1278,ntch1242,Ntaapum,False,dialect,safe,,,,,,0,0,0,
ntaa1242,atla1278,nden1250,Nta,False,dialect,safe,,,,,,0,0,0,
ntch1241,atla1278,gurm1249,Gurma A,False,family,safe,,,,,,0,2,5,
ntch1242,atla1278,ntch1241,Ntcham,False,language,safe,9.23971,0.599275,bud,,,0,0,5,GH TG
ntem1238,atla1278,yamb1251,Ntem,False,dialect,safe,,,,,,0,0,0,
nter1234,atla1278,nort3204,Nterato,False,language,extinct,8.831601,0.097933,,,,0,0,0,GH
ntha1238,atla1278,tumb1250,Nthali,False,dialect,safe,,,,,,0,0,0,
ntii1238,atla1278,nort2806,Ntii,False,dialect,safe,,,,,,0,0,0,
ntil1238,atla1278,fipa1238,Ntili,False,dialect,safe,,,,,,0,0,0,
ntol1238,mand1469,ligb1244,Ntoleh,False,dialect,safe,,,,,,0,0,0,
ntom1248,atla1278,boli1263,Ntomba,False,language,safe,-1.99062,18.265,nto,,,0,0,7,CD
ntom1249,atla1278,mong1338,Ntomba-Inongo,False,dialect,safe,,,,,,0,0,0,
ntom1250,atla1278,mong1338,Ntomba-Bikoro,False,dialect,safe,,,,,,0,0,0,
nton1238,atla1278,yamb1251,Ntong,False,dialect,safe,,,,,,0,0,0,
ntrw1234,pama1250,awng1245,Ntrwangayt,False,dialect,safe,,,,,,0,0,0,
ntsi1238,atla1278,mfin1238,Ntsiam,False,dialect,safe,,,,,,0,0,0,
ntsw1238,atla1278,mfin1238,Ntswar,False,dialect,safe,,,,,,0,0,0,
ntug1238,atla1278,thar1283,Ntugi,False,dialect,safe,,,,,,0,0,0,
ntum1238,atla1278,fang1246,Ntum,False,dialect,safe,,,,,,0,0,0,
nuau1240,aust1307,pata1263,Patakai,False,family,safe,,,,,,0,2,0,
nuba1241,atla1278,baca1248,Nubaca,False,language,definitely endangered,4.35696,11.029,baf,,,0,0,0,CM
nubi1251,,,Nubian,False,family,safe,,,,,,7,13,15,
nubi1252,lowe1437,awar1249,Nubia,False,dialect,safe,,,,,,0,0,0,
nubi1253,afro1255,suda1235,Nubi,False,language,definitely endangered,-0.183215,34.7552,kcn,,,0,0,0,KE UG US
nubr1241,sino1245,gyal1235,Gyalsumdo-Nubri,False,language,definitely endangered,28.5092,84.7772,kte,,,0,0,6,CN NP
nubr1242,sino1245,lada1244,Nubra Ladakhi,False,dialect,safe,,,,,,0,0,0,
nubr1243,sino1245,nubr1241,Nubri,False,dialect,safe,,,,,,0,0,4,
nubw1238,heib1242,moro1285,Nubwa,False,dialect,safe,,,,,,0,0,0,
nucl1235,indo1319,east2768,Eastern Armenian,False,language,definitely endangered,40.0,45.0,hye,,,0,0,18,AM AZ GE IR SY TR
nucl1237,saha1239,yaki1237,Nuclear Yakima,False,dialect,safe,,,,,,0,0,0,
nucl1239,indo1319,shug1248,Nuclear Shughni,False,dialect,safe,,,,,,0,0,0,
nucl1240,atla1278,mumu1250,Mumuye,False,language,safe,8.90347,11.71545,mzm,,,0,0,20,NG
nucl1241,taik1256,hlai1238,Nuclear Hlaic,False,family,safe,,,,,,0,2,4,
nucl1242,west2434,mari1424,Nuclear Marithiel,False,dialect,safe,,,,,,0,0,0,
nucl1243,rash1249,tega1236,Nuclear Tegali,False,dialect,safe,,,,,,0,0,0,
nucl1244,left1242,left1242,Western Left May,False,family,safe,,,,,,1,5,3,
nucl1245,musk1252,mika1239,Nuclear Mikasuki,False,dialect,safe,,,,,,0,0,0,
nucl1246,chim1311,quil1240,Nuclear Quileute,False,dialect,safe,,,,,,0,0,0,
nucl1265,indo1319,nepa1254,Nuclear Nepali,False,dialect,safe,,,,,,0,0,0,
nucl1266,indo1319,serb1264,Nuclear Serbian,False,dialect,safe,,,,,,0,0,0,
nucl1267,indo1319,croa1245,Nuclear Croatian,False,dialect,safe,,,,,,0,0,0,
nucl1268,indo1319,ladi1251,Nuclear Ladino,False,dialect,safe,,,,,,0,0,0,
nucl1269,indo1319,gasc1240,Nuclear Gascon,False,dialect,safe,,,,,,0,0,6,
nucl1270,indo1319,maza1291,Nuclear Mazanderani,False,dialect,safe,,,,,,0,0,0,
nucl1271,indo1319,gura1251,Nuclear Gurani,False,dialect,safe,,,,,,0,0,0,
nucl1272,indo1319,nayi1242,Nuclear Nayini,False,dialect,safe,,,,,,0,0,0,
nucl1273,indo1319,asht1244,Nuclear Ashtiani,False,dialect,safe,,,,,,0,0,0,
nucl1274,indo1319,lari1253,Nuclear Lari,False,dialect,safe,,,,,,0,0,0,
nucl1275,indo1319,dari1249,Nuclear Dari,False,dialect,safe,,,,,,0,0,0,
nucl1276,indo1319,pash1269,Nuclear Pashto,False,family,safe,,,pus,,,0,3,17,PK
nucl1277,indo1319,kamv1242,Nuclear Kamviri,False,dialect,safe,,,,,,0,0,0,
nucl1279,indo1319,dogr1250,Nuclear Dogri,False,dialect,safe,,,,,,0,0,0,
nucl1280,indo1319,wadi1248,Nuclear Wadiyara Koli,False,dialect,safe,,,,,,0,0,0,
nucl1281,indo1319,hind1269,Nuclear Hindi,False,dialect,safe,,,,,,0,0,0,
nucl1282,indo1319,mawc1242,Nuclear Mawchi,False,dialect,safe,,,,,,0,0,0,
nucl1283,indo1319,khan1272,Nuclear Khandesi,False,dialect,safe,,,,,,0,0,0,
nucl1285,indo1319,gran1245,Nuclear Grangali,False,dialect,safe,,,,,,0,0,0,
nucl1286,indo1319,sind1270,Nuclear Sindhi Bhil,False,dialect,safe,,,,,,0,0,0,
nucl1287,hrus1242,hrus1242,Nuclear Hruso,False,dialect,safe,,,,,,0,0,0,
nucl1288,ural1272,mato1250,Nuclear Mator,False,dialect,safe,,,,,,0,0,0,
nucl1289,aust1305,tail1246,Nuclear Tai Loi,False,dialect,safe,,,,,,0,0,0,
nucl1290,aust1305,waaa1245,Zhenkang Wa,False,language,safe,23.1024,99.108,wbm,,,0,0,6,CN MM
nucl1292,aust1305,warj1242,Nuclear War-Jaintia,False,dialect,safe,,,,,,0,0,0,
nucl1293,aust1305,khas1269,Nuclear Khasi,False,dialect,safe,,,,,,0,0,0,
nucl1294,aust1305,jeha1242,Nuclear Jehai,False,dialect,safe,,,,,,0,0,0,
nucl1295,aust1305,male1282,Nuclear Maleng,False,dialect,safe,,,,,,0,0,0,
nucl1297,aust1305,katu1272,Nuclear Katu,False,family,safe,,,,,,0,2,0,
nucl1298,aust1305,cent1989,Nuclear Central Khmer,False,dialect,safe,,,,,,0,0,0,
nucl1299,aust1305,west2399,Nuclear West Bahnaric,False,family,safe,,,,,,2,8,7,
nucl1300,aust1305,hree1244,Nuclear Hre,False,dialect,safe,,,,,,0,0,0,
nucl1301,turk1311,west2406,Turkish,False,language,safe,39.8667,32.8667,tur,,,0,0,10,AL AM AZ BG CY GE GR IQ IR MK SY TR
nucl1302,kart1248,geor1253,Georgian,False,language,safe,41.850397,43.78613,kat,,,0,0,16,AM AZ GE IR RU TR
nucl1303,drav1251,mala1464,Nuclear Malayalam,False,dialect,safe,,,,,,0,0,0,
nucl1304,drav1251,tami1289,Nuclear Tamil,False,dialect,safe,,,,,,0,0,0,
nucl1305,drav1251,kann1255,Kannada,False,language,critically endangered,13.5878,76.1198,kan,,,0,0,3,IN
nucl1306,drav1251,kond1295,Nuclear Konda-Dora,False,dialect,safe,,,,,,0,0,0,
nucl1307,sino1245,dzon1238,Nuclear Dzongkhic,False,family,safe,,,,,,0,3,3,
nucl1309,sino1245,core1246,Nuclear Core Muji,False,family,safe,,,,,,2,5,0,
nucl1310,sino1245,oldm1246,Burmese,False,language,definitely endangered,20.7926,93.9665,mya,,,0,0,3,BD MM TH
nucl1311,sino1245,zaiw1241,Nuclear Zaiwa,False,dialect,safe,,,,,,0,0,0,
nucl1312,sino1245,ersu1241,Nuclear Ersu,False,dialect,safe,,,,,,0,0,0,
nucl1313,sino1245,zeme1241,Nuclear Zemeic,False,family,safe,,,,,,0,3,2,
nucl1318,sino1245,dima1251,Nuclear Dimasa,False,dialect,safe,,,,,,0,0,0,
nucl1319,sino1245,rawa1265,Nuclear Rawang,False,dialect,safe,,,,,,0,0,0,
nucl1320,chuk1271,itel1242,Nuclear Itelmen,False,dialect,safe,,,,,,0,0,0,
nucl1321,nakh1245,lezg1248,Samur,False,family,safe,,,,,,6,9,29,
nucl1322,nakh1245,bezh1248,Nuclear Bezhta,False,dialect,safe,,,,,,0,0,0,
nucl1323,nakh1245,botl1242,Nuclear Botlikh,False,dialect,safe,,,,,,0,0,0,
nucl1324,hmon1336,biao1256,Nuclear Biao Mon,False,dialect,safe,,,,,,0,0,0,
nucl1327,limi1242,limi1242,Limilngan,False,language,critically endangered,-12.4294,131.845,lmc,,,0,0,0,AU
nucl1328,mirn1241,guda1242,Wambaya,False,dialect,safe,,,,,,0,0,0,
nucl1332,pama1250,maya1279,Nuclear Mayabic,False,family,safe,,,,,,0,2,3,
nucl1333,pama1250,dhuw1249,Nuclear Dhuwal,False,dialect,safe,,,,,,0,0,0,
nucl1334,pama1250,gupa1247,Nuclear Gupapuyngu,False,dialect,safe,,,,,,0,0,0,
nucl1335,pama1250,kuli1251,Nuclear Kulin,False,family,safe,,,,,,0,3,13,
nucl1336,pama1250,dyaa1242,Nuclear Dyaabugay,False,dialect,safe,,,,,,0,0,0,
nucl1337,pama1250,yidi1250,Nuclear Yidiny,False,dialect,safe,,,,,,0,0,0,
nucl1338,nyul1248,bard1255,Nuclear Bardi,False,dialect,safe,,,,,,0,0,0,
nucl1339,teme1251,teme1251,Temein,False,language,vulnerable,11.8275,29.3898,teq,,,0,0,0,SD
nucl1340,lafo1243,lafo1243,Nuclear Lafofa,False,dialect,safe,,,,,,0,0,0,
nucl1341,maoo1243,bamb1262,Nuclear Bambassi,False,dialect,safe,,,,,,0,0,0,
nucl1342,east2386,kelo1246,Nuclear Kelo,False,dialect,safe,,,,,,0,0,0,
nucl1343,nubi1251,kada1282,Nuclear Kadaru,False,dialect,safe,,,,,,0,0,0,
nucl1344,nubi1251,dill1242,Nuclear Dilling,False,dialect,safe,,,,,,0,0,0,
nucl1346,atla1278,band1340,Nuclear Bandial,False,dialect,safe,,,,,,0,0,0,
nucl1347,atla1278,wolo1247,Wolof,False,language,safe,15.2534,-15.383,wol,,,0,0,6,GM GW ML MR SN
nucl1348,atla1278,sekp1241,Nuclear Sekpele,False,dialect,safe,,,,,,0,0,0,
nucl1349,atla1278,tchu1241,Nuclear Tchumbuli,False,dialect,safe,,,,,,0,0,0,
nucl1350,atla1278,gonj1241,Nuclear Gonja,False,dialect,safe,,,,,,0,0,0,
nucl1351,atla1278,awut1241,Nuclear Awutu,False,dialect,safe,,,,,,0,0,0,
nucl1352,atla1278,gunn1250,Nuclear Gun,False,dialect,safe,,,,,,0,0,0,
nucl1353,atla1278,genn1243,Nuclear Gen,False,dialect,safe,,,,,,0,0,0,
nucl1354,atla1278,koma1266,Nuclear Koma Ndera,False,dialect,safe,,,,,,0,0,0,
nucl1355,atla1278,momj1237,Nuclear Mom Jango,False,dialect,safe,,,,,,0,0,0,
nucl1356,atla1278,pang1286,Nuclear Pangseng,False,dialect,safe,,,,,,0,0,0,
nucl1357,atla1278,samb1305,Nuclear Samba Leko,False,dialect,safe,,,,,,0,0,0,
nucl1358,atla1278,niel1243,Nuclear Niellim,False,dialect,safe,,,,,,0,0,0,
nucl1359,atla1278,kara1478,Nuclear Karang,False,dialect,safe,,,,,,0,0,0,
nucl1360,atla1278,nzak1246,Nuclear Nzakambay,False,dialect,safe,,,,,,0,0,0,
nucl1363,atla1278,gban1260,Nuclear Gbanu,False,dialect,safe,,,,,,0,0,0,
nucl1364,atla1278,boko1261,Nuclear Bokoto,False,dialect,safe,,,,,,0,0,0,
nucl1365,atla1278,band1343,Nuclear Banda-Banda,False,dialect,safe,,,,,,0,0,0,
nucl1366,atla1278,nate1242,Nuclear Nateni,False,dialect,safe,,,,,,0,0,0,
nucl1367,atla1278,waam1244,Nuclear Waama,False,dialect,safe,,,,,,0,0,0,
nucl1368,atla1278,kase1253,Nuclear Kasem,False,dialect,safe,,,,,,0,0,0,
nucl1369,atla1278,kaan1246,Nuclear Kaansa,False,dialect,safe,,,,,,0,0,0,
nucl1370,atla1278,waja1259,Nuclear Waja,False,dialect,safe,,,,,,0,0,0,
nucl1371,atla1278,tula1251,Nuclear Tulaic,False,family,safe,,,,,,0,4,11,
nucl1372,atla1278,kwaa1262,Nuclear Kwa,False,dialect,safe,,,,,,0,0,0,
nucl1373,atla1278,mboi1246,Nuclear Mboi,False,dialect,safe,,,,,,0,0,0,
nucl1374,atla1278,buuu1244,Nuclear Bu,False,dialect,safe,,,,,,0,0,0,
nucl1375,atla1278,agwa1247,Nuclear Agwagwune,False,dialect,safe,,,,,,0,0,0,
nucl1376,atla1278,jere1244,Nuclear Jere,False,dialect,safe,,,,,,0,0,0,
nucl1377,atla1278,kgal1244,Nuclear Kgalagadi,False,dialect,safe,,,,,,0,0,0,
nucl1378,atla1278,ndau1241,Nuclear Ndau,False,dialect,safe,,,,,,0,0,0,
nucl1379,atla1278,king1258,Kinga,False,language,safe,-9.35868,34.2321,zga,,,0,0,1,MW TZ
nucl1380,atla1278,mban1264,Nuclear Mbangala,False,dialect,safe,,,,,,0,0,0,
nucl1381,atla1278,bogu1241,Nuclear Boguru,False,dialect,safe,,,,,,0,0,0,
nucl1382,atla1278,ilaa1246,Nuclear Ila,False,dialect,safe,,,,,,0,0,0,
nucl1383,atla1278,lenj1248,Nuclear Lenje,False,dialect,safe,,,,,,0,0,0,
nucl1384,atla1278,lamb1271,Nuclear Lamba,False,dialect,safe,,,,,,0,0,0,
nucl1385,atla1278,nkoy1244,Nuclear Nkoya,False,dialect,safe,,,,,,0,0,0,
nucl1386,atla1278,bang1350,Nuclear Bangubangu,False,dialect,safe,,,,,,0,0,0,
nucl1387,atla1278,meru1245,Nuclear Meru,False,dialect,safe,,,,,,0,0,0,
